labels 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64
61 0.000624506 0.00247329 0.0104874 0.00848161 0.00117355 0.00502688 0.00120717 0.00974932 0.00371216 0.0011883 0.00332144 0.00705576 0.00156235 0.00724605 0.0065426 0.00151938 0.00266368 0.00389983 0.0022383 0.00131392 0.00325771 0.00583232 0.00580119 0.00513146 0.00170408 0.0020432 0.00146529 0.00378746 0.00287098 0.00347167 0.00477752 0.00377346 0.0015639 0.00340091 0.00331178 0.280324 0.00535904 0.0039739 0.00135484 0.00172094 0.00199352 0.00131062 0.00664625 0.00328587 0.00145968 0.00146154 0.00242967 0.00144742 0.00123411 0.00461789 0.00282972 0.00313763 0.00237316 0.00239904 0.00190426 0.00118823 0.00397359 0.00457461 0.0027126 0.00634778 0.00931294 0.50117 0.00330079 0.000849862 0.00162629
62 0.000934532 0.00049044 0.000532695 0.000762544 0.00080881 0.0007121 0.00172524 0.00022143 0.00227852 0.00185676 0.000540047 0.000624304 0.000652121 0.000342678 0.000245392 7.83037e-05 0.000651285 0.000158821 0.000228282 0.000395373 0.0013993 0.000258376 0.000558705 0.00063557 0.000830759 0.000204361 0.00270882 0.000600048 0.00226346 8.67204e-05 0.000298203 0.000143454 0.000309077 0.0010628 0.000618689 0.000425873 0.00630264 0.000216051 0.000885062 0.000750121 0.00116945 0.000225832 0.00164094 0.000351345 0.000262592 0.000455009 0.000400898 0.000226924 0.000167684 0.000360807 0.000894408 0.000380864 0.000445708 0.000131798 0.0030979 0.000227442 0.00084967 0.000180458 0.000659685 0.00119063 0.00268284 0.000536105 0.94697 0.000391288 0.00130226
63 0.000593118 0.00529715 0.00100408 0.0012514 0.00501381 0.00225136 0.00204295 0.00131174 0.000964795 0.000867857 0.00250022 0.00148356 0.00130139 0.000889362 0.00305179 0.00184317 0.000761962 0.00103862 0.0139017 0.00238046 0.00503497 0.00772593 0.00383973 0.00190763 0.000854131 0.00142046 0.0043463 0.00126621 0.00106631 0.0101801 0.0011752 0.00265384 0.00231468 0.0016611 0.00384079 0.00224221 0.000743338 0.00402947 0.00125425 0.00131056 0.000990063 0.0339208 0.00126636 0.00353393 0.010238 0.0019514 0.00522229 0.00967719 0.00201684 0.00165012 0.000949398 0.00347096 0.00157408 0.0128928 0.00122431 0.0269522 0.00104636 0.00407462 0.00226148 0.00265765 0.00484316 0.00186748 0.00112409 0.742989 0.0129881
64 0.0016062 0.0122148 0.00320992 0.00187087 0.00442204 0.0062955 0.00181146 0.00822743 0.00139812 0.00589519 0.00816081 0.00145325 0.00137943 0.00195753 0.00260106 0.00242142 0.0025202 0.0013374 0.00766385 0.0223008 0.00144779 0.00328386 0.00216411 0.00282211 0.00335177 0.00148618 0.00293792 0.00131452 0.00158319 0.00674303 0.00265184 0.00388409 0.00474067 0.0021404 0.0019164 0.00224976 0.0023827 0.00330296 0.00115175 0.00456456 0.00129706 0.00247173 0.00260445 0.00620925 0.0064097 0.02649 0.00266221 0.00948206 0.00555385 0.000975631 0.00169192 0.00564235 0.00384979 0.00241241 0.00134327 0.00341802 0.00319595 0.00574151 0.00937071 0.00446876 0.00809506 0.00225305 0.00404975 0.0194748 0.70597
0 0.649425 0.00124323 0.00310801 0.00245948 0.00344756 0.00247782 0.0126627 0.00102146 0.00646813 0.0121219 0.00246664 0.00226146 0.0105187 0.0163304 0.00171045 0.00140476 0.00540646 0.00249383 0.000924491 0.00350144 0.00196318 0.00164045 0.00340675 0.00306649 0.0268314 0.00593886 0.0142846 0.00456587 0.00259296 0.000783759 0.00554383 0.00326308 0.00545776 0.000776893 0.000781106 0.00082141 0.0248607 0.00237305 0.00808652 0.0196596 0.0076925 0.00417856 0.0076438 0.0027668 0.00103475 0.0014113 0.00114527 0.000935989 0.0049983 0.0156401 0.0201683 0.0122612 0.00756345 0.00244328 0.00200092 0.000996589 0.0103855 0.00230673 0.00389782 0.000755004 0.00130752 0.00112682 0.00473974 0.00210872 0.00233855
7 0.00147493 0.173305 0.00614961 0.00260037 0.00415863 0.00408744 0.00212891 0.333432 0.00191848 0.00441385 0.00434889 0.00167289 0.00244992 0.00198484 0.00794872 0.0154512 0.00390952 0.00197335 0.0118282 0.053627 0.00296529 0.00306185 0.00494781 0.00327341 0.00305545 0.00498339 0.00252659 0.0028877 0.00219899 0.00859256 0.00300815 0.0103655 0.0017629 0.00435076 0.00837168 0.00675838 0.00236099 0.00190794 0.00183398 0.00528821 0.00181879 0.007053 0.00335349 0.0038473 0.0197889 0.104103 0.00689209 0.0293324 0.00373297 0.00204044 0.00251528 0.00307038 0.0036165 0.00552927 0.00262012 0.00410786 0.00357707 0.013086 0.00330341 0.00400996 0.0193313 0.00590901 0.00210061 0.00781274 0.0140825
2 0.00725127 0.00265886 0.602063 0.0211937 0.0016826 0.00471995 0.00207018 0.0101635 0.00587726 0.0228312 0.00134594 0.00804541 0.00488158 0.0111774 0.00320066 0.00176612 0.00409913 0.00212898 0.00228135 0.0215049 0.000728468 0.00238199 0.00472439 0.00336715 0.00984915 0.00878184 0.00987367 0.00438699 0.00387521 0.00152564 0.00720695 0.00552254 0.0022414 0.00187258 0.00164625 0.0113333 0.00740282 0.001872 0.00416518 0.00659401 0.00714139 0.00242698 0.0135715 0.00132114 0.00243227 0.0178489 0.00226879 0.00407507 0.00204756 0.00195245 0.00735028 0.00571381 0.00374191 0.00177993 0.00560372 0.00232242 0.0204637 0.00636773 0.00168503 0.00134453 0.0245747 0.0150698 0.00155779 0.00210117 0.00494313
3 0.00322369 0.00240568 0.00556063 0.665769 0.00140186 0.0163929 0.0116748 0.0030348 0.0224748 0.00705177 0.00360936 0.0178206 0.00285906 0.00641339 0.00408039 0.00284628 0.00381352 0.00303499 0.00214789 0.00726069 0.00234062 0.00162059 0.00208019 0.00709812 0.00365847 0.00319095 0.00165816 0.00836875 0.0297385 0.00188947 0.00275564 0.00444854 0.00435033 0.0026806 0.00192884 0.00413906 0.00352712 0.00308481 0.00221539 0.00567741 0.00353777 0.00451037 0.00639719 0.00191833 0.0021551 0.00645585 0.00151905 0.00216133 0.00158955 0.00371665 0.00288848 0.00464841 0.00142695 0.00322211 0.0305629 0.00177037 0.00421314 0.00264641 0.00276131 0.0023858 0.0060588 0.00570188 0.00210119 0.00192465 0.00439849
4 0.00101099 0.00590991 0.00297549 0.00171235 0.668144 0.00304951 0.00217109 0.0136664 0.00301131 0.00250763 0.00475144 0.00143212 0.000762247 0.000791176 0.00433347 0.00515923 0.00055604 0.00182039 0.00362216 0.00403935 0.0254246 0.00144967 0.0101028 0.00468955 0.000925368 0.00134041 0.00118047 0.0044413 0.000696419 0.00353361 0.0013137 0.00954061 0.00495648 0.0132488 0.0176084 0.00804991 0.00161909 0.00262893 0.000798459 0.00998606 0.00188689 0.00196072 0.018584 0.0060275 0.00404426 0.00840287 0.0140569 0.00561978 0.00409256 0.00104021 0.000668147 0.00199022 0.0058976 0.00281016 0.000943874 0.00210803 0.00165085 0.00594066 0.00483138 0.0145582 0.00746067 0.0122388 0.00904862 0.00464035 0.00453562
5 0.00279257 0.0118483 0.00390495 0.00711447 0.00349426 0.479804 0.0114218 0.00623119 0.00491255 0.00589219 0.00532027 0.00223516 0.00389033 0.00322555 0.0117499 0.0104626 0.00408334 0.00138713 0.00700164 0.0415803 0.00222658 0.00488623 0.00269934 0.00624763 0.00423113 0.00211964 0.00259876 0.00167504 0.0184714 0.00645694 0.00851798 0.00406363 0.00427602 0.00445779 0.00277249 0.00280554 0.00964357 0.00676946 0.00446372 0.0362281 0.00361444 0.0192961 0.00608171 0.0063332 0.00821105 0.0216936 0.00244773 0.00620285 0.00155143 0.00264825 0.00457895 0.00514276 0.00278673 0.00591265 0.0196108 0.00367581 0.0190665 0.00447186 0.00491275 0.0052689 0.0131481 0.00492689 0.0107725 0.0202101 0.0334711
6 0.00651963 0.00215024 0.000849665 0.00334367 0.018951 0.0167406 0.721782 0.00115908 0.00635324 0.00108771 0.00402089 0.00124778 0.00595644 0.00277408 0.00339489 0.00269073 0.00274064 0.000975553 0.00191029 0.00705697 0.00831483 0.00324342 0.00209862 0.00295365 0.00313993 0.00142512 0.00111495 0.00171739 0.00450121 0.00117367 0.0040022 0.00232286 0.00527619 0.00103724 0.000890147 0.000799389 0.00490571 0.00337062 0.00648492 0.034233 0.0026083 0.00481639 0.0021585 0.00408007 0.00181976 0.00350327 0.00143715 0.00186328 0.00183103 0.00378672 0.00236524 0.00276334 0.00136557 0.00403683 0.00427084 0.00148256 0.00765051 0.00193293 0.00479106 0.00126097 0.00163024 0.00116633 0.0127997 0.0124637 0.00740594
7 0.000589046 0.0034066 0.00413628 0.00103749 0.000847348 0.000858501 0.000502694 0.775976 0.000655821 0.00121092 0.00801631 0.00079895 0.00120857 0.00204961 0.00157272 0.00299216 0.00228201 0.000826049 0.00259558 0.00243217 0.00330255 0.000845309 0.00161714 0.00154984 0.00111581 0.0019886 0.00139129 0.00273819 0.00167314 0.00701704 0.000506615 0.00515912 0.00195853 0.0100095 0.00732772 0.0440038 0.00116838 0.000767918 0.000763523 0.000742938 0.00116312 0.00703974 0.00328003 0.00125611 0.00237271 0.00183618 0.00191117 0.00264967 0.00195424 0.00246149 0.000920725 0.00288153 0.00199983 0.00285282 0.00209478 0.00125538 0.000362435 0.00466128 0.00191908 0.0147019 0.0104112 0.0170908 0.000711575 0.00132222 0.00124819
8 0.0045481 0.00132617 0.00189502 0.0183851 0.00226334 0.00607266 0.0166668 0.00111101 0.737962 0.00212982 0.00310976 0.00669269 0.00380782 0.00292182 0.00383244 0.00168982 0.00444846 0.00180464 0.00127966 0.00409414 0.00169446 0.00147917 0.0015705 0.00929877 0.00382737 0.00170552 0.00128325 0.00474964 0.0196864 0.00131809 0.00253142 0.00272945 0.00616297 0.00429991 0.00215375 0.00155076 0.00558386 0.00288553 0.00327043 0.0167502 0.00561655 0.00362334 0.00350857 0.00164714 0.00142174 0.00302941 0.0014947 0.00139345 0.00145675 0.00131646 0.00233522 0.00164496 0.000952481 0.00157922 0.0147404 0.00160192 0.00303027 0.00211824 0.00316574 0.00521494 0.00514102 0.00295457 0.00665058 0.00205848 0.00173132
9 0.00634759 0.0064996 0.0182773 0.00315591 0.00198035 0.00280532 0.00156272 0.00458289 0.00294428 0.625709 0.00151009 0.00176882 0.00377424 0.00423861 0.00163558 0.00195337 0.00278981 0.0025502 0.00295241 0.00873767 0.00129033 0.00156575 0.00489035 0.00270718 0.00350664 0.00922238 0.0159522 0.00452341 0.00273247 0.00262833 0.00379073 0.00475673 0.0067739 0.000990824 0.00133446 0.00105487 0.0191205 0.0010851 0.00369663 0.00231617 0.00422902 0.00829689 0.0163093 0.00180004 0.00312724 0.00347387 0.00140212 0.00282225 0.00426431 0.00739696 0.00376603 0.0633819 0.0194092 0.00352836 0.00298 0.00225767 0.0091489 0.0062349 0.00578415 0.00120937 0.00837464 0.00120531 0.0021317 0.0059793 0.0117718
10 0.00190551 0.00365994 0.00892065 0.00490553 0.00330359 0.00316265 0.00124723 0.0203982 0.00267451 0.00310695 0.668937 0.00418657 0.00179583 0.0044005 0.00220835 0.00197802 0.00214881 0.00831521 0.00323479 0.0111735 0.00487999 0.0017628 0.0175431 0.0054836 0.00432753 0.00231826 0.00314048 0.003201 0.00285455 0.0038264 0.00607513 0.0088251 0.00856853 0.00833867 0.00600962 0.0212781 0.00341827 0.00315046 0.00133291 0.00554719 0.00350219 0.00149651 0.00700833 0.0123931 0.00237282 0.00212664 0.0050429 0.00309496 0.00703693 0.00532867 0.00285976 0.0030265 0.00293025 0.00233714 0.00304747 0.00233467 0.00705727 0.0039244 0.00625709 0.00896848 0.0076871 0.0118759 0.00183762 0.00114826 0.00176002
11 0.00224134 0.00232664 0.00772734 0.0338066 0.00368235 0.0172421 0.0131848 0.00166277 0.028653 0.00469463 0.0108474 0.571987 0.00399251 0.00883091 0.00677261 0.00360774 0.00470904 0.00658211 0.00369982 0.00556824 0.00227605 0.00502279 0.00521699 0.00775928 0.00550647 0.00635019 0.00183442 0.0104227 0.0123673 0.00345811 0.00302205 0.00235823 0.0112098 0.00280691 0.00239811 0.00519313 0.00728267 0.0257976 0.0039232 0.00503697 0.00721542 0.00926407 0.00284206 0.0102053 0.00366254 0.00415898 0.00400014 0.00312104 0.00499467 0.00657086 0.00459664 0.0066874 0.001051 0.00445401 0.0112522 0.00382314 0.00339923 0.00180235 0.00697202 0.00370664 0.00781695 0.00592185 0.00226177 0.00610379 0.00305354
12 0.024339 0.000932839 0.00173151 0.00320627 0.00137493 0.00750723 0.0313703 0.000773825 0.00443546 0.00455656 0.000768221 0.00160937 0.367782 0.00578575 0.00269931 0.00164335 0.0386173 0.00105409 0.000783641 0.00272301 0.00139393 0.00119291 0.000497279 0.00137132 0.0246146 0.00161986 0.00509958 0.00128733 0.00594391 0.00111917 0.00425095 0.00162239 0.000793205 0.000519699 0.000586412 0.00179468 0.0426797 0.00122074 0.289189 0.00954769 0.0210924 0.0032155 0.0209372 0.000512389 0.000678712 0.00227948 0.000456582 0.000628888 0.00153735 0.00262043 0.0139781 0.00195703 0.00351678 0.00236561 0.00634954 0.000728173 0.00518618 0.00116936 0.00117101 0.000495331 0.001453 0.00243939 0.00260282 0.00123225 0.00135795
13 0.00843932 0.00147538 0.00570416 0.00611917 0.00183051 0.00982124 0.00576835 0.000886284 0.00857364 0.00654375 0.00398493 0.00816311 0.0076879 0.686032 0.00390434 0.00168749 0.00720528 0.00188774 0.00213061 0.00543415 0.00229385 0.00366407 0.00200478 0.00390085 0.0222256 0.00451554 0.00556946 0.00437608 0.00780494 0.00166928 0.00420389 0.00144758 0.00299217 0.00129953 0.00125369 0.00412702 0.00820467 0.00493075 0.00559775 0.00442455 0.00511448 0.011284 0.00462435 0.00231716 0.00187095 0.00542523 0.0014898 0.00177421 0.00612272 0.0100806 0.019773 0.00524083 0.001022 0.00286502 0.00684512 0.00193865 0.00439139 0.000839897 0.00572576 0.00166121 0.00531692 0.00557122 0.00133316 0.00463371 0.00295358
15 0.00174637 0.00372244 0.00740366 0.00524254 0.00309781 0.00719395 0.00362846 0.00726324 0.0113331 0.00146508 0.0150786 0.0142884 0.00202917 0.00344986 0.0789265 0.444116 0.00185469 0.0195316 0.00501384 0.00391484 0.0133523 0.00456674 0.00810895 0.0109237 0.00118912 0.0361431 0.00117784 0.0236642 0.00384142 0.00883484 0.00185214 0.0166405 0.020419 0.00731381 0.00650972 0.00981369 0.0060443 0.00343358 0.00176536 0.00634768 0.00631544 0.0170271 0.00511027 0.00672739 0.00352121 0.00402525 0.0155964 0.00354529 0.0018936 0.0037549 0.00144891 0.00680127 0.00162787 0.0122207 0.00324992 0.00202348 0.00241742 0.00669815 0.00731759 0.00743048 0.010268 0.0213457 0.00186698 0.0118487 0.00367581
16 0.00752929 0.000635516 0.000699374 0.00148404 0.000942176 0.00271632 0.0199732 0.000452361 0.00263497 0.0019144 0.00047861 0.0011826 0.0336877 0.00142463 0.001443 0.00102593 0.782636 0.00213421 0.000431801 0.00146955 0.000895285 0.000569459 0.00102305 0.00119291 0.00600515 0.00060963 0.0027155 0.000719734 0.00298329 0.00071752 0.00503955 0.00175881 0.00171111 0.000472766 0.000417118 0.000793571 0.0081793 0.00185885 0.0443041 0.00546901 0.00938115 0.00130954 0.00539613 0.000759618 0.000350594 0.000669632 0.000448407 0.000354255 0.00111017 0.00155669 0.0043998 0.000997982 0.00229064 0.00102539 0.00251678 0.000556549 0.00522625 0.00192089 0.00228534 0.000447668 0.000808579 0.0010464 0.00146701 0.000865961 0.000477364
17 0.00352088 0.0039471 0.00394441 0.00554783 0.00184357 0.0179109 0.00724812 0.00151097 0.0137154 0.00781093 0.00352388 0.0316063 0.00224149 0.0187171 0.0429328 0.0146121 0.00468982 0.529955 0.00234606 0.0028305 0.00774934 0.00248243 0.00791931 0.0134643 0.00232744 0.0115083 0.00972175 0.0193209 0.0102018 0.00213161 0.00438899 0.00640244 0.0129154 0.00281176 0.00225121 0.00458038 0.0174174 0.00369256 0.00288824 0.00810485 0.0136345 0.00682583 0.00812253 0.00381852 0.00152319 0.00182753 0.00365849 0.00150881 0.00783588 0.00897742 0.00306682 0.00404002 0.00333695 0.00229406 0.00692289 0.000979069 0.003147 0.00555788 0.00989509 0.00596881 0.00418607 0.0078022 0.00519602 0.00352715 0.00361123
47 0.00179084 0.0294107 0.0061516 0.00327551 0.00542623 0.00408813 0.00383719 0.0846294 0.00262094 0.00403299 0.00684748 0.00246209 0.00253089 0.00181384 0.00465251 0.00444301 0.00213363 0.00244531 0.199585 0.0506658 0.00806781 0.00495669 0.00365808 0.0022301 0.00300821 0.00400695 0.00263956 0.00329775 0.00193612 0.0172686 0.00309786 0.00671631 0.00236278 0.00562468 0.0130278 0.0174621 0.00203438 0.00622468 0.0021691 0.00345601 0.00269169 0.0188846 0.00346402 0.00669741 0.0480445 0.0214934 0.010122 0.216787 0.00336184 0.00236154 0.00254178 0.00409237 0.00283756 0.0127902 0.00194811 0.015215 0.00359962 0.0111238 0.0065997 0.00422994 0.0148805 0.0140209 0.00441379 0.0189063 0.012804
45 0.00137544 0.0502983 0.00674458 0.0031306 0.00403009 0.00764876 0.00199316 0.0594243 0.00203072 0.00583258 0.00690633 0.00224102 0.00178679 0.00250979 0.00650534 0.0077795 0.00238591 0.00254409 0.0122607 0.205738 0.00534606 0.00445542 0.00749105 0.00525271 0.00286621 0.00472522 0.00214884 0.00399864 0.0027065 0.00604779 0.00388681 0.00781569 0.00191792 0.00903137 0.0088237 0.00942192 0.0045402 0.00221887 0.00175467 0.00640263 0.00197664 0.00498289 0.00294784 0.00481741 0.0145514 0.287027 0.00871555 0.0220164 0.00351025 0.00196492 0.00217967 0.00317766 0.00323208 0.00447534 0.00278645 0.00454433 0.0086683 0.00828438 0.00346718 0.00832734 0.0436755 0.00630362 0.00374445 0.00998585 0.0406188
20 0.000950035 0.00432959 0.00109015 0.000880258 0.00290744 0.00343202 0.00144973 0.00139095 0.00212073 0.000642203 0.00337714 0.00162033 0.00109102 0.00404034 0.00340168 0.00182626 0.00108201 0.0027708 0.0025608 0.000875279 0.743274 0.0029156 0.00348264 0.00751976 0.000762036 0.00277415 0.00226996 0.00511241 0.00276832 0.00233755 0.000770443 0.00425977 0.0078707 0.0183096 0.0127248 0.00511224 0.00206242 0.00336382 0.00114807 0.00180088 0.00159648 0.0058119 0.00444753 0.00557235 0.00170325 0.001103 0.0149903 0.00143105 0.00350459 0.00228934 0.00104886 0.0017323 0.000809868 0.00644655 0.00386799 0.00115324 0.00066925 0.00272352 0.00452258 0.0224144 0.0117483 0.00696054 0.0133035 0.00583905 0.00183274
21 0.0039182 0.0116673 0.01028 0.00885742 0.00739826 0.0255641 0.00793354 0.00461358 0.00754893 0.00326422 0.0120616 0.0125845 0.0101343 0.0171853 0.0308711 0.00685925 0.00651513 0.00276592 0.0216366 0.012955 0.00510379 0.288638 0.0028094 0.00590377 0.00780754 0.00712728 0.00528405 0.00447127 0.00857815 0.0241113 0.00683595 0.00423142 0.00630655 0.00341182 0.00462309 0.0288244 0.00481973 0.009915 0.00781228 0.00770388 0.00829112 0.0632757 0.00820642 0.00822221 0.0160793 0.0108555 0.00466864 0.0137405 0.00418643 0.00485248 0.00902328 0.00778913 0.00220258 0.0243635 0.0149008 0.0221954 0.00504495 0.00390662 0.00466044 0.006443 0.0119589 0.0260876 0.00385036 0.0377142 0.00854837
22 0.000791902 0.00191823 0.00397212 0.00135238 0.000705276 0.000662744 0.000456348 0.00376475 0.00159146 0.00155829 0.00595626 0.00266214 0.000780257 0.00314897 0.000913705 0.000561159 0.000595433 0.00685982 0.000864366 0.000872841 0.00198772 0.000770259 0.754022 0.0147834 0.00137595 0.00112073 0.00188888 0.00180154 0.00129106 0.000702666 0.00241085 0.0208347 0.017696 0.0116046 0.00565071 0.00621686 0.00218947 0.00151418 0.00124359 0.000945225 0.00116776 0.00127175 0.00132627 0.00449264 0.00109871 0.000621202 0.00371769 0.000714281 0.0103873 0.00553176 0.00139059 0.00273112 0.00207998 0.00106958 0.000701663 0.00092399 0.00287624 0.0191429 0.0148991 0.010693 0.0130596 0.00487074 0.00122304 0.00172119 0.0022492
23 0.00145896 0.0062584 0.0014445 0.000978948 0.00309611 0.0042477 0.00193236 0.00210668 0.0019607 0.00111789 0.00888263 0.00108253 0.00128417 0.00375259 0.00286422 0.00235626 0.00138225 0.00331391 0.00214391 0.00251269 0.00968136 0.00155653 0.0132901 0.646484 0.00236143 0.00196453 0.00186885 0.00557209 0.00602274 0.00376813 0.00571346 0.0105596 0.0264728 0.0275598 0.00668274 0.00141887 0.00278937 0.00239165 0.00135896 0.00474771 0.00120187 0.00445343 0.00338615 0.00615428 0.00132782 0.00199537 0.0053467 0.00150726 0.0117119 0.00549584 0.00213242 0.00263707 0.00368585 0.00193976 0.00205103 0.000912584 0.00236426 0.0112369 0.0193755 0.037659 0.0164928 0.00322928 0.00769072 0.00417126 0.00539832
24 0.010431 0.00116077 0.00236692 0.00452171 0.000865524 0.0029162 0.00925796 0.000530688 0.00671104 0.00849417 0.00044811 0.00118853 0.0221232 0.00426723 0.000977664 0.000553629 0.0271024 0.00074144 0.000664913 0.00212026 0.000481637 0.000582599 0.000668689 0.000899317 0.543888 0.000755568 0.00569472 0.00125563 0.00616475 0.000624014 0.00247808 0.000767748 0.000521181 0.000490646 0.000475292 0.000671179 0.0338801 0.00129005 0.0236053 0.00226389 0.0216015 0.00217308 0.00253028 0.000638449 0.000702404 0.00183903 0.000401441 0.000627783 0.00254493 0.00323037 0.204986 0.00223091 0.00164188 0.00107607 0.00453596 0.000761609 0.00317239 0.000765845 0.00115745 0.000487579 0.00162967 0.00109147 0.00330579 0.000779118 0.0011882
